tweet:text,tweet:id,account:id,account:name,account:created_at,account:verified,tweet:retweets_count,tweet:favorites_count,account:followers_count,account:friends_count,account:listed_count,account:user_favorites,account:user_statuses,account:default_profile,account:default_profile_image,tweet:datetime,tweet:is_reply,tweet:is_quote
Cuando vas a ver una pelicula todos esperan silencio no a unos putos wercos maleducados gritando.... De verdad peor que unos bebes 😬😬😬,9.16493E+17,9.15201E+17,RickonOficial,Tue Oct 03 13:05:27 +0000 2017,0,0,0,1,3,0,0,4,1,0,2017-10-07 02:37:31+00:00,0,0
"La próxima vez que diga que me está gustando alguien, pártanme la madre.",1.21573E+18,89594395,DeibyCenteno,Fri Nov 13 01:30:12 +0000 2009,0,0,0,225,368,0,2865,6409,0,0,2020-01-10 20:23:11+00:00,0,0
"Eso es lo que me gusta de un pasivo, que le entre toda mi verga y que le guste.",6.88206E+17,83412534,depravado_gay,Sun Oct 18 18:17:54 +0000 2009,0,1293,1845,112997,438,448,553,2102,1,0,2016-01-16 03:46:02+00:00,0,0
"HDP amarillista toman fotos de cuando lo mandan a bajar los cartones de las tecates, puto faatidioso @USUARIO",9.19659E+17,1451699376,betontvg,Thu May 23 15:01:44 +0000 2013,0,0,1,292,625,0,32267,4987,0,0,2017-10-15 20:19:04+00:00,1,0
Cosas que me valen verga: 1. Qué comen. 2. Cuánto aman a su pareja. 3. Qué días hacen ejercicio. 4. Mi vida.,9.0517E+17,82674115,Pato__,Thu Oct 15 18:01:23 +0000 2009,0,0,2,141,296,1,3920,2649,0,0,2017-09-05 20:46:16+00:00,0,0
Y Jimmy qué putas!? También le dijo Non Grata a #Ximena,9.15433E+17,93443513,AfaHip,Sun Nov 29 17:34:56 +0000 2009,0,0,0,226,998,7,11562,21992,1,0,2017-10-04 04:27:03+00:00,0,0
 @USUARIO No me quiero ni imaginar la cantidad de personas que han fallecido por falta de insumos médicos por la culpa de un gran hdp. 😞,9.19934E+17,32120562,Fabiruh,Thu Apr 16 19:24:34 +0000 2009,0,0,0,601,542,40,6205,25330,0,0,2017-10-16 14:31:03+00:00,1,0
¡La doble función de este plumas te volverá loca! 😍,9.2093E+17,108908254,Cosmopolitan_es,Wed Jan 27 11:21:35 +0000 2010,1,5,2,1872932,660,4476,1430,94985,0,0,2017-10-19 08:30:06+00:00,0,0
#DelInframundo deben saber que los vampiros no se enamorar ni andan von hombres lobo... putas basuras,9.16829E+17,197479896,j_rlx,Fri Oct 01 16:23:02 +0000 2010,0,0,1,32,69,0,235,1646,0,0,2017-10-08 00:55:25+00:00,0,0
"Mejor me guardo y que todos sigan chingando a su perra puta madre, ni quién putas ocupe.",9.16508E+17,247541867,badbadale,Sat Feb 05 01:04:16 +0000 2011,0,0,0,138,192,1,5565,19833,0,0,2017-10-07 03:39:56+00:00,0,0
"Otra vez Clavillazo?? Vas a chingas a tu madre pinche hipócrita. Candil de la calle, oscuridad de tu casa",9.27519E+17,120613979,Omar_Atemahawke,Sun Mar 07 00:52:53 +0000 2010,0,0,0,317,529,5,3687,11510,0,0,2017-11-06 12:54:00+00:00,1,0
Que porquería como puede esto ser moda de ropa para un masculino. Será para un marica,9.19725E+17,14065258,domingo_reyes_c,Sat Mar 01 15:55:32 +0000 2008,0,0,0,506,2390,25,6718,36249,0,0,2017-10-16 00:40:51+00:00,0,0
No tiene madre lo mal que juega @USUARIO 😩,9.0528E+17,86891149,soyjuansolo,Mon Nov 02 07:02:52 +0000 2009,1,29,155,204798,2936,338,124728,50789,0,0,2017-09-06 04:00:42+00:00,0,0
 @USUARIO Jajaja 😂 como me haces reír eres una cabrona.,9.04859E+17,2392229678,rabelcontreras,Sun Mar 16 06:47:42 +0000 2014,0,0,0,112,484,1,4451,2082,1,0,2017-09-05 00:08:46+00:00,0,0
"@USUARIO @USUARIO 😂😂😂...este hijo de su asesina madre está idiota, enfermo, mariguano, alguien que lo bloquee en Twitter  por favor..",9.05275E+17,310053582,mayito0606,Fri Jun 03 03:41:40 +0000 2011,0,0,0,28,289,0,3820,1355,1,0,2017-09-06 03:43:20+00:00,1,0
"me estoy volviendo a volver irresponsable como el año pasado, tantos comebacks me distraen y mas el pedo que traigo con el, verga",9.05226E+17,2909775269,Saran_ghaejwo,Sun Dec 07 19:59:09 +0000 2014,0,0,0,1233,488,10,33274,32876,0,0,2017-09-06 00:27:08+00:00,0,0
"Cada vez son más los metaleros que se creen bien putos satánicos, pero en la sala de su casa tienen un cuadro de su Primera Comunión. 🤘🏼👶🏻🕯",9.17537E+17,625897428,soygeragonzalez,Tue Jul 03 19:27:16 +0000 2012,0,0,0,1227,4997,1,13862,5060,0,0,2017-10-09 23:48:44+00:00,0,0
Sabes que ya valió madre cuando estornudas cada 5 minutos.,9.05281E+17,362878732,nora_rrr,Sat Aug 27 04:02:58 +0000 2011,0,0,1,178,409,6,4476,3148,0,0,2017-09-06 04:08:02+00:00,0,0
"Confío en ti, cabrón @USUARIO",1.23641E+18,1.05634E+18,wiggazoagoney,Sun Oct 28 00:11:57 +0000 2018,0,0,3,839,724,20,9201,15194,1,0,2020-03-07 21:54:46+00:00,0,1
"Se me hace que tengo 2 pies izquierdos, porque da igual con qué pie me levante, siempre me va de la verga.",1.03307E+18,352384271,Hell_in_space,Wed Aug 10 15:02:59 +0000 2011,0,0,2,688,326,9,538,102080,0,0,2018-08-24 19:29:51+00:00,0,0
luego veo a alguien jugando bien un tanque y me paso la partida diciéndole que es el puto amo y que me agregue a amigos,9.27487E+17,2266090514,Speictreach,Sat Dec 28 15:56:35 +0000 2013,0,0,0,267,310,6,31291,33583,0,0,2017-11-06 10:43:10+00:00,1,0
"No puedo creer que este en la semana del prope y ya me hayan dejado como 20 tareas, una maqueta y taaaanta madre. No me quiero imaginar.🙅🏻🙄",9.0532E+17,492801887,LMentales1,Wed Feb 15 04:15:36 +0000 2012,0,0,0,1163,429,7,2801,31005,0,0,2017-09-06 06:42:17+00:00,0,0
Lo más seguro es que me bloquean la cuenta por insultar a tanto joto...,9.19809E+17,69728467,MIKELMUSIK,Fri Aug 28 23:44:53 +0000 2009,0,0,0,30,99,0,35,8125,0,0,2017-10-16 06:13:33+00:00,0,0
"Si no me puedo comer el camote de nishinoya, no me importa <URL>",9.04406E+17,356423503,RumbleMess,Tue Aug 16 20:48:17 +0000 2011,0,1,0,542,451,26,59621,76667,0,0,2017-09-03 18:08:50+00:00,0,1
"Puto gruden pecho frío, intenta ganarlo cabrón no andes de ""conservador""",9.27327E+17,241489403,Asael_Lozano,Sat Jan 22 11:21:05 +0000 2011,0,0,0,201,231,3,1464,6254,0,0,2017-11-06 00:08:42+00:00,0,0
The vamps va a venir a mexico PARA CUANDO PUTAS VIENEN @USUARIO,9.1542E+17,234546467,invisibletroian,Wed Jan 05 22:52:55 +0000 2011,0,0,1,1641,1432,6,10070,57671,1,0,2017-10-04 03:35:49+00:00,0,0
"No pendejo, estoy idiota y no me llamo Carol chingada madre.",9.05128E+17,32164860,almaanemica,Thu Apr 16 21:41:23 +0000 2009,0,1,8,1030,271,4,29797,28978,0,0,2017-09-05 17:59:59+00:00,0,0
"@USUARIO @USUARIO GENTE TONTA MEDIOCRE IGNORANTE INEPTA CAMBIELOS SI ES NECESARIO""JGVM",9.09931E+17,210719134,filosofo56,Mon Nov 01 05:18:07 +0000 2010,0,0,0,521,1362,21,1400,22921,0,0,2017-09-19 00:02:00+00:00,1,0
Y ya me tienes como loca enamorada baby la verdad que tu me gustas demasiado... Es que ahora ya no sales de mi mente 😍💖 Love You,9.19724E+17,7.09865E+17,soycristalDice,Tue Mar 15 22:14:12 +0000 2016,0,0,0,2211,2728,9,12678,21471,0,0,2017-10-16 00:38:38+00:00,1,0
"No sé si reí más con eso o con que ""está gorda"" 🤣🤣🤣",9.09841E+17,132758338,LuMilan94,Wed Apr 14 03:13:50 +0000 2010,0,1,0,1662,668,8,57664,75616,0,0,2017-09-18 18:07:36+00:00,0,0
De verdad que se la estan super turbo mamando con sus quejas  de los #280caracteres,9.2818E+17,195537893,nanoo_vd,Sun Sep 26 23:43:20 +0000 2010,0,0,0,106,193,0,4815,2005,0,0,2017-11-08 08:39:26+00:00,0,0
Muchas felicidades mi Reyna que la pases bien en tu día de las putas,9.1541E+17,1402908756,darkkanis,Sat May 04 17:31:57 +0000 2013,0,0,1,137,476,0,5428,4188,1,0,2017-10-04 02:55:52+00:00,1,0
@USUARIO Esta increible cabron,1.239E+18,1.19396E+18,JCSG1991,Mon Nov 11 18:51:10 +0000 2019,0,0,0,7,29,0,630,615,1,0,2020-03-15 01:21:29+00:00,1,0
Ehhhhh México México PUTOS ♥ #MexicanStrength #PedaConLosTRI,9.16487E+17,892264795,japonoli,Sat Oct 20 02:06:39 +0000 2012,0,0,1,2713,1954,9,10854,30107,0,0,2017-10-07 02:16:40+00:00,0,0
Q rico culo tienes me gustaría mamartelo y meter mi verga,9.05413E+17,8.2759E+17,alvarez111111,Fri Feb 03 18:51:52 +0000 2017,0,0,0,120,379,0,2907,1103,1,0,2017-09-06 12:51:47+00:00,1,0
"En enero seré madrina, y bueno, seré una madrina luchona Jajajaja 👶🏻👩🏻💙",9.09829E+17,1174125032,valedurangtz,Wed Feb 13 06:35:10 +0000 2013,0,0,0,252,383,2,7379,16896,0,0,2017-09-18 17:17:19+00:00,0,0
Has de ser de los putos drogadictos que trabajan en esa aerolínea bastarda.,9.15573E+17,7.58353E+17,6669_6966,Wed Jul 27 17:27:46 +0000 2016,0,0,1,56,26,5,551,2729,1,0,2017-10-04 13:42:31+00:00,1,0
Ah qué bonitas mañas tan feas las de dejarnos esperando al expulsado #MasterChefMx,9.09639E+17,64633349,Alejandro0rtiz,Tue Aug 11 05:14:06 +0000 2009,0,1,0,399,490,7,3188,32991,0,0,2017-09-18 04:42:45+00:00,0,0
Sabes que soy super marica para las 💉😭 así que aquí ando jajaja,9.18345E+17,288500449,CaroGarciaT_,Tue Apr 26 23:43:19 +0000 2011,0,0,0,1159,377,1,11153,24431,0,0,2017-10-12 05:18:10+00:00,1,0
"Oportunista, maricon de mierda. Sostente y sigue diciendo pendejadas del mejor del mundo",9.17944E+17,149946393,Hug0paz,Sun May 30 16:57:03 +0000 2010,0,0,0,19,262,1,204,472,1,0,2017-10-11 02:43:52+00:00,1,0
¡Putos pechos fríos! #FueraOsorio 🇲🇽 @USUARIO 👎✊,9.17931E+17,170851490,MemoLucano,Sun Jul 25 23:10:23 +0000 2010,0,0,0,636,278,3,5989,14956,0,0,2017-10-11 01:51:17+00:00,0,0
Un día te dicen que te aman y no te dejaran nunca y al otro dìa ya ni una mentada de madre te dan. Asi es el amor.,9.05148E+17,1311644005,ComicoNovato,Thu Mar 28 20:21:54 +0000 2013,0,18,58,20718,288,33,201598,20213,0,0,2017-09-05 19:19:28+00:00,0,0
PERO ESA RÉPLICA SIN SENTIDO QUE VERGA PUTOS JUECES DE MIERDA TRAIGAN A @USUARIO LA PUTA MADRE.,9.16868E+17,2607896183,EDDelAngelSSJ,Sat Jun 14 04:05:23 +0000 2014,0,0,0,75,848,3,1259,2163,0,0,2017-10-08 03:29:10+00:00,0,0
Estoy hasta la madre de la pinche lluvia.,1.05075E+18,289149913,angieJuares,Thu Apr 28 03:24:44 +0000 2011,0,1,0,1641,608,2,3799,60751,0,0,2018-10-12 14:08:52+00:00,0,0
"Se la pasan subiendo fotos sexosas y se encabronan de que uno no las baja de putas. Sean coherentes, reinitas!",9.34106E+17,569430696,Salamandrafranc,Wed May 02 19:16:07 +0000 2012,0,0,0,123,198,0,1626,3863,0,0,2017-11-24 17:05:27+00:00,0,0
Me confundieron con una loca cuando era una soñadora.,9.20285E+17,858711734,Dianakvaldivia,Tue Oct 02 21:05:38 +0000 2012,0,0,0,1237,494,3,7830,51012,0,0,2017-10-17 13:48:40+00:00,0,0
#LaVozMexico Ahora vestirte de mujer y ser #Gay ya es un Arte jajaja en mis tiempos le deciamos Puto o joto y ya,9.19769E+17,138999505,JNM_01,Sat May 01 07:15:40 +0000 2010,0,0,2,3705,3956,8,25,114063,0,0,2017-10-16 03:37:38+00:00,0,0
"Vivo todos los putos días esperando un nuevo video de bromas telefónicas, son mis favoritos, gracias puto crack!!!!!😍",9.17431E+17,7.81227E+17,MarioR677,Wed Sep 28 20:20:22 +0000 2016,0,0,0,107,99,0,117206,886,1,0,2017-10-09 16:45:56+00:00,1,0
"No se que me amarga más la existencia, si el tráfico HDP o los motoristas que aparecen de la nada",9.09955E+17,321140737,GrabbyM,Tue Jun 21 02:49:15 +0000 2011,0,0,3,269,172,2,3563,10614,0,0,2017-09-19 01:39:42+00:00,0,0
¿Por qué tienen a una chica tan tonta e ignorante? Hay chicas bellas cultas e inteligentes. De pena ajena @USUARIO @USUARIO,9.09744E+17,78768945,MarceSahade,Thu Oct 01 01:45:28 +0000 2009,0,0,0,323,323,7,510,3451,0,0,2017-09-18 11:38:55+00:00,0,1
@USUARIO Luchona y con la discografia de la diva Jenny Rivera,9.08489E+17,167592653,Estel2095,Sat Jul 17 00:22:23 +0000 2010,0,0,1,45,125,3,1106,4872,1,0,2017-09-15 00:32:47+00:00,1,0
"Obviamente ya se vendió, porque como que hay gente re marica que no quiere ir!! ¬¬ jaja",9.17456E+17,98277661,Larita2389,Mon Dec 21 03:57:45 +0000 2009,0,0,0,324,499,12,876,16254,0,0,2017-10-09 18:25:40+00:00,1,0
"A firmar la petición. “¡Estúpidas, golfas, pirujas, ¡no tienen derechos!"", Zurita en MVS contra madres de familia",9.08766E+17,18805253,mariatearnal,Fri Jan 09 16:12:44 +0000 2009,0,10,15,13343,1238,213,6608,7921,1,0,2017-09-15 18:52:42+00:00,0,0
"When te convencen de ver narcos, gonorrea malparido ijueputa marica, no me salgas con tus guevonadas @USUARIO 😅",9.19264E+17,499437091,_qlaao,Wed Feb 22 03:46:19 +0000 2012,0,0,0,205,507,4,18663,10968,0,0,2017-10-14 18:09:01+00:00,0,0
 @USUARIO @USUARIO Lo mejor fue el C MAMUT jajaja cagado de risa,9.046E+17,8.73931E+17,JONAMGCR,Sun Jun 11 15:52:09 +0000 2017,0,0,0,1122,327,0,4993,7621,0,0,2017-09-04 07:01:38+00:00,1,0
"Alguien necesita medicar a esa niña, está totalmente loca.",9.19995E+17,1340956938,CarolinnaBe,Wed Apr 10 04:14:54 +0000 2013,0,0,0,1292,1342,3,1034,6420,0,0,2017-10-16 18:36:19+00:00,0,0
#DalasitoMentirosito Pudrete hijo de mil putas por todo lo que isiste ,9.16384E+17,9.0199E+17,ErickOmcpato,Mon Aug 28 02:08:30 +0000 2017,0,1,1,6,42,0,41,41,1,0,2017-10-06 19:24:09+00:00,0,0
Dos putas horas parados en la carretera Querétaro-México... en estos momentos envidio a TODOS los hombres del mundo.,9.14708E+17,52422863,isela6i,Tue Jun 30 15:23:25 +0000 2009,0,0,0,468,448,17,6193,21276,0,0,2017-10-02 04:27:42+00:00,0,0
Las únicas gordas prietas que no me dan asco son las caguamas,1.04936E+18,367930045,HOverhage,Sun Sep 04 20:06:07 +0000 2011,0,0,0,283,275,0,3268,925,0,0,2018-10-08 18:19:13+00:00,0,0
Ps si soy joto we me vale verga jajajaj me enamoré(? xD,9.18309E+17,568613118,Aurum_6113,Tue May 01 20:56:20 +0000 2012,0,0,2,295,1376,9,21677,26671,0,0,2017-10-12 02:55:56+00:00,0,0
Amo a Seynos porque es chismosa como yo ❤  Y también chichona ❤❤❤,9.03643E+17,153162537,Ja_na_na_e,Mon Jun 07 21:12:56 +0000 2010,0,1,1,86,132,0,3802,4211,0,0,2017-09-01 15:37:24+00:00,0,0
Ya les pagué la peda y el privado a estas putas ganas de verte.,9.16391E+17,419027401,saulAxelCG,Tue Nov 22 21:26:34 +0000 2011,0,0,0,222,242,1,663,1892,0,0,2017-10-06 19:53:03+00:00,0,0
"Hoy estuve del ASCO en natación por el dolor de cuello, saliendo fui a que me dieran masaje y 5 putas contracturas tenía, con razón me dolía",9.17602E+17,74915796,Pilikita,Thu Sep 17 02:53:42 +0000 2009,0,0,1,1094,813,10,3764,56359,0,0,2017-10-10 04:04:22+00:00,0,0
"Mis vecinos son lo suficientemente PUTOS para dejarme notas anónimas de que ""no les gusta mi música"". Hoy hay playlist de Maná TODO EL DÍA.",9.13429E+17,61409113,YayoGutierrez,Thu Jul 30 06:11:39 +0000 2009,1,194,1966,1075058,366,1277,26061,39782,0,0,2017-09-28 15:42:14+00:00,0,0
Que se vaya a chingar a su madre osorio,1.0221E+18,9.55647E+17,Roy14088591,Tue Jan 23 03:43:03 +0000 2018,0,0,1,23,43,0,19878,204,1,0,2018-07-25 12:42:29+00:00,1,0
" @USUARIO @USUARIO Esos putos de seguritec me chocaron, y se dieron a la fuga los muy cobardes. El deducible me salió en 7 mil ¡PUTOS!",9.17802E+17,822508627,LordQuo,Fri Sep 14 01:54:10 +0000 2012,0,1,2,161,471,2,665,4706,0,0,2017-10-10 17:18:40+00:00,1,0
"Bueno ya acabó la fecha FIFA y ya toca ver perder a las Chivitas otra vez. Ni pedo, fue una buena semana sin llorar a la verga.",9.05282E+17,373578980,ismaelft_,Wed Sep 14 20:47:52 +0000 2011,0,2,4,5530,155,84,24541,58743,0,0,2017-09-06 04:09:49+00:00,0,0
@USUARIO Son los primeros que las piden hdp jajaja,9.09929E+17,103083634,AlexSarVic,Fri Jan 08 20:46:14 +0000 2010,0,0,2,7834,7623,19,139070,37178,0,0,2017-09-18 23:55:39+00:00,1,0
"Top #1 de lo más sonado en Oaxaca!  Jajajaja  Lo sé me iré al infierno, sorry mom por mi vida loca. 🤣",9.209E+17,187447552,Rulogarcam,Mon Sep 06 07:27:32 +0000 2010,0,0,0,60,78,0,34,4504,0,0,2017-10-19 06:29:03+00:00,0,0
 @USUARIO :( hasta en tuiter sale la cabrona,9.0478E+17,189656848,marianaey,Sat Sep 11 21:37:48 +0000 2010,0,0,0,711,268,12,7805,13938,0,0,2017-09-04 18:56:50+00:00,1,0
Están más interesantes los comerciales de peña nieto que los juegos de la selección... Por cierto chingas a tu madre peña nieto! 😌😌,9.05266E+17,343013088,ElPollazoRock,Tue Jul 26 22:56:20 +0000 2011,0,0,0,74,87,1,126,3882,1,0,2017-09-06 03:06:21+00:00,0,0
"Me está dando una sed cabrona, de la que te hace mezclar alcohol con malas decisiones. Sed de la mala.",1.10844E+18,131972595,abad_17,Sun Apr 11 22:46:02 +0000 2010,0,0,0,563,275,0,6485,10214,0,0,2019-03-20 18:59:44+00:00,0,0
"No te metas en lugares donde no sabes como valdras verga... nel ni madres, si métete chingue su madre otra vez.  #FelizMiercoles",9.2821E+17,472674674,ASICCstaff,Tue Jan 24 05:47:06 +0000 2012,0,0,0,6,75,1,0,4311,0,0,2017-11-08 10:39:27+00:00,0,0
Belinda dejó bien ardido a Criss Angel.,9.08058E+17,130431751,UnCocol,Wed Apr 07 08:10:45 +0000 2010,0,0,0,225,905,2,1460,21379,0,0,2017-09-13 20:00:25+00:00,0,0
¡VALES VERGA POP DEL 2017! ¡YA TE DIERON EN LA MADRE POR SIEMPRE! ¡QUÉ CHINGÓN! ¡YA NO PUEDO! ¡WOW! ¡QUÍTENME EL TELÉFONO TODO SEPTIEMBRE! <URL>,9.01968E+17,54722222,CesarTeo,Tue Jul 07 23:37:08 +0000 2009,0,113,564,145325,426,151,112755,53006,0,0,2017-08-28 00:39:47+00:00,0,0
Sabes que eres la verga cuando dos diferentes lugares en la misma zona ( La Madero ) te buscan para que les hagas la imagen de su bar.,9.05284E+17,157788809,victorbec,Sun Jun 20 22:13:49 +0000 2010,0,0,2,322,263,14,1639,32773,0,0,2017-09-06 04:19:36+00:00,0,0
Tania Llasera ha sido mamá por segunda vez,9.05541E+17,297997140,bekiaes,Fri May 13 13:50:46 +0000 2011,0,1,0,19414,1646,225,355,258026,0,0,2017-09-06 21:21:05+00:00,0,0
Amigos #putos #jotos @USUARIO hace mucho no la pasaba tan deli 💅👭,9.16371E+17,1912277125,jcbarruelas,Fri Sep 27 20:44:35 +0000 2013,0,2,10,4108,1577,10,21462,17317,1,0,2017-10-06 18:35:29+00:00,0,0
"Deja de hacer muy buenos tuits y RTs, quiero darle fav a todo y parezco loca 🙃",9.20129E+17,289521452,albaancheta,Thu Apr 28 20:01:30 +0000 2011,0,0,0,309,326,3,4508,8131,0,0,2017-10-17 03:26:07+00:00,0,0
Y los HDP de la @USUARIO reteniendo las donaciones @USUARIO hagan algo!! @USUARIO @USUARIO,9.20881E+17,428786462,tremendojuez82,Mon Dec 05 05:29:21 +0000 2011,0,0,0,256,288,12,43378,62911,0,0,2017-10-19 05:15:55+00:00,0,1
una reverenda mamada su servicio ni sms ni 01800 bloquean mi tag  por sus huevos putos!,9.15729E+17,67755839,mbakero,Fri Aug 21 23:45:10 +0000 2009,0,0,0,1118,5001,10,28438,18233,0,0,2017-10-05 00:04:45+00:00,1,0
"Estos mens se creen los mamados, cuando no tienen NADA, y a cada puto rato presumen :))))",9.27271E+17,7.39624E+17,mocos0,Mon Jun 06 01:05:57 +0000 2016,0,0,0,1839,1116,16,19118,12839,0,0,2017-11-05 20:25:49+00:00,1,0
"VETE MUCHÍSIMO A LA VERGA, HIJO DE TU PERRA BOMBA MADRE",9.05294E+17,66905008,StephiMireles,Wed Aug 19 04:04:16 +0000 2009,0,0,3,3176,266,20,71197,14647,0,0,2017-09-06 04:59:23+00:00,1,0
¡VAYA! Hasta que este hijo de su maldita madre de osorio hace buenos cambios.,9.05274E+17,576638260,Ramirockstar,Thu May 10 22:44:59 +0000 2012,0,0,0,105,50,3,1305,8816,0,0,2017-09-06 03:38:04+00:00,0,0
Soñé que estaba embarazada y que veía mi ultrasonido en una resolución muy cabrona porque era como ver al bebé en vivo y yo así de ya te amo,9.04856E+17,60229367,saboracebada,Sun Jul 26 04:13:02 +0000 2009,0,0,0,2694,388,33,79501,149690,0,0,2017-09-04 23:58:26+00:00,0,0
Y ya no están en la pinche edad para andar leyendo LAS PINCHES PUTAS DIAPOSITIVAS DE LA VERGA CHINGADAMADRE ,9.16758E+17,383564365,Axelrn,Sun Oct 02 03:29:56 +0000 2011,0,0,2,154,253,0,10759,4211,1,0,2017-10-07 20:12:03+00:00,0,1
Este maricon y se quejaban del @USUARIO  y están igual putos rateros,9.2075E+17,3124255171,galloblanco9,Wed Apr 01 12:55:05 +0000 2015,0,0,1,221,2111,0,10875,3042,1,0,2017-10-18 20:34:38+00:00,1,0
Estoy viendo otra vez toda la séptima temporada de GOT en la oficina por que quiero y puedo.,9.05456E+17,199705465,Gran_Cabron,Thu Oct 07 15:04:08 +0000 2010,0,0,0,368,487,2,16583,37921,0,0,2017-09-06 15:41:52+00:00,0,0
Traidores Miserables! Se burlan  de todos los que confiamos en ustedes. HDP,9.22872E+17,2954328375,bettyledodou,Thu Jan 01 06:40:52 +0000 2015,0,0,0,888,4993,15,47,17036,1,0,2017-10-24 17:07:03+00:00,0,0
"@USUARIO Bla bla, chismosa tonta",9.09433E+17,53202424,MelissaZurita,Thu Jul 02 22:02:00 +0000 2009,0,0,0,798,311,2,7099,12380,0,0,2017-09-17 15:06:24+00:00,1,0
Te vas a chingar a tu madre pinche estupido pendejo!!! 💔,9.17598E+17,508401275,CarlosCortesH1,Wed Feb 29 05:11:31 +0000 2012,0,0,0,123,309,1,4245,3276,0,0,2017-10-10 03:51:36+00:00,1,0
"Hasta parecen modelos los hdp! por qué tienen que ser de Turquía? no tengo nada contra eso, pero son más misóginos y machistas que aquí :/",9.2081E+17,152881877,MiyeolTakarai,Mon Jun 07 03:32:11 +0000 2010,0,0,0,1156,109,10,3340,89844,0,0,2017-10-19 00:33:31+00:00,0,0
Un día te mandan nudes y al otro te mandan a la verga,1.22112E+18,1.20265E+18,jimealvrez,Thu Dec 05 18:14:53 +0000 2019,0,1,1,29,95,0,106,185,1,0,2020-01-25 17:23:40+00:00,0,0
"¿qué se siente darte a conocer por ser un joto madreado y no por lo que ""escribes""? jajajajajajajaja se vale sobar pinche maricón.",9.18238E+17,54638237,CHAMACO_CABRON,Tue Jul 07 18:45:37 +0000 2009,0,0,0,1073,980,8,14119,15795,0,0,2017-10-11 22:14:35+00:00,1,0
"Yo también fui una psicópata loca espía y demás, lo cual agradezco porque ahora me da mucha hueva todo ese pedo #elquebuscaencuentra",9.20436E+17,104323209,ydnashteraz,Wed Jan 13 00:38:48 +0000 2010,0,0,0,1178,751,6,12717,15002,0,0,2017-10-17 23:47:55+00:00,0,0
"Gallardo ratón verde se te doblan las patas ,maricón",9.17922E+17,90857481,josecoria1971,Wed Nov 18 12:17:45 +0000 2009,0,0,0,29,79,0,7,137,1,0,2017-10-11 01:17:32+00:00,1,0
"AXE hace autostop en pelota picada para lanzar su fragancia más loca: ""Leather + Cookies""",9.20774E+17,122795408,Mercadeoeficaz,Sat Mar 13 23:18:57 +0000 2010,0,0,0,2171,1518,39,6174,22392,0,0,2017-10-18 22:09:04+00:00,0,0
"Qué onda con la gente que critica a las chavas que tienen experiencias feas en uber, cabify, etc., o sea si lo inventan o no, lo unico que -",9.09582E+17,229664654,nayeliiperez,Thu Dec 23 00:42:26 +0000 2010,0,0,0,629,1036,1,10883,19298,0,0,2017-09-18 00:56:31+00:00,0,0
